sim_id,trajectory_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation_mode,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0,mpc_max_omega1,mpc_max_omega2,mpc_max_omega3,mpc_max_omega4,mpc_max_omega5,mpc_max_omega6,mpc_max_omega7,nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_min_omega_squared,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
1,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.4067385598765951,45.02804310101783,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2253000461850087,0.1407361055612479,-0.0004284672707322,0.1000959656008502,-0.6030184109330524,0.2880506260946369,-0.013861813127482,0.1305030514887571,-0.1912178189929384,0.0611213499877927,-0.0120192486114608,0.0333937299177744,0.0,300.8858962454484,319.2562895929973,204.7607673270736,260.40544293227066,208.21690444519228,320.7413486132617,301.4385484789152,True,3.594455300248228,0.3576772705273767,-0.7113710525648982,0.2761389742998231,-0.0056231039995202,0.1438135531933724,-0.6606817429604934,0.191517249965852,-0.014840238020236,0.1310382875795928,-0.2154441806570989,0.1565024371679337,-0.0499097796225477,0.0470399032561694,0.0,0.0,295.8522256314583,316.2873460738296,202.33479567801984,256.5642390677599,202.33479567801984,318.2819259073572,297.8091306994567,5.0,13.0,0.1492256595076177,0.0,9.401390445730032,9.12900543169406,8.321047190106103,8.296025313560387,8.181482236774555,9.36712643333442,9.514300069297493
2,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.5563954498412883,206.9433579007164,total_failure,1,100.0-0.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.3770721578459877,1.186244439630232,-0.0104934589654016,0.2070562137865573,-0.9009118783344192,0.5348086494280678,-0.0256201331898021,0.1824651884372006,-0.6890993855796872,1.5556574916793875,0.0125591873908869,0.2389694788690845,342.770787989644,0.0,342.770787989644,342.770787989644,294.6498627960706,342.7707879896441,294.6498638648793,342.770787989644,True,7.586429498624057,0.4015194866415276,-0.5586892547804104,0.223255950087927,-0.003826076595119,0.1360342970277123,-0.6175240405050388,0.3591601174998282,-0.0145148618707577,0.1477615075029407,-0.1395053152732674,0.4920303288208979,0.0175724764790045,0.0968120170380282,0.0,299.7815542658553,0.0,293.131750713518,311.2861676892545,205.92954656831063,255.33042692965049,203.3508372706789,310.9414622569085,5.0,13.0,0.3824501802432308,18.57638316109899,0.0,11.367287467830035,13.204521082573317,12.097457006778653,23.47094185204746,28.49954686893246,14.897086312859372
3,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.3538009291742302,45.06486599898199,total_failure,2,100.0-100.0-0.0-100.0-100.0-100.0-100.0-100.0,-0.2457173941183816,0.1406991249795465,0.0008571871798444,0.1029442468811846,-0.6637936275938761,0.196195891000714,-0.0146514750376984,0.1304125194632199,-0.3503881758165392,0.0389416352063061,-0.0195530540018194,0.0625862424039548,314.4261354067748,295.66695199141986,0.0,296.24501325065773,315.1663912970983,204.3491322566703,258.0949325771239,203.5102204618969,True,8.554258400457911,0.3611706462667099,-0.2802557460201525,0.1817374703322946,0.0006172703800499,0.1116564492260355,-0.6711541197875155,0.223893668218297,-0.0161887412211289,0.1286987999964118,-0.3452599714317468,0.0594574187469509,-0.0131462302617258,0.0687014916937771,0.0,303.4506886021092,284.41421273149007,0.0,283.26893480841187,304.6943811271461,202.33479567801984,243.19342895578123,202.33479567801984,5.0,13.0,0.125678204879969,4.493239928663724,4.118793352446154,0.0,4.270624125450818,4.7554719948901,3.7158726084467646,5.4308398999709535,3.3799510812598696
4,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.3053766935620255,51.17648060072679,total_failure,3,100.0-100.0-100.0-0.0-100.0-100.0-100.0-100.0,-0.6518007630896794,0.7214601007581777,0.0016408232582833,0.1315319042570611,-0.7098295266697034,0.181387435571975,-0.0136260140432084,0.1285869647690051,-0.1953164479439418,0.072299451237827,-0.0005844262386527,0.0215818807266792,270.9462330695158,307.7513778833188,296.6527470551964,0.0,314.3747410015419,315.1931581625058,270.94623436056804,270.9466558595847,True,5.738319899130147,0.3267862102210985,-0.5184088807291136,0.3704032849667145,-0.000297722496163,0.1160505705747915,-0.6468118095110335,0.1858305466082756,-0.0129271739311454,0.1299562395318554,-0.0888895736070594,0.0542244514332413,-0.0159918705306419,0.0260413532847123,0.0,202.33479567801984,309.8402595157415,298.2470172260668,0.0,294.4168871206966,311.6417969204014,206.47777561940387,257.4101435738141,5.0,13.0,0.1069165718323822,12.034772687773955,5.753227061860325,5.084011371524467,0.0,6.101819686445688,4.080531663629168,15.534391249795831,5.271617760617518
5,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.7541589197829497,63.5783626002376,total_failure,4,100.0-100.0-100.0-100.0-0.0-100.0-100.0-100.0,-0.7113381862987074,1.431374423399505,3.945868234078959e-05,0.2078862186312235,-0.7088579456238739,0.597964149570029,-0.0146258205385069,0.1676314736860726,-0.7348174647210226,0.230227793696495,-0.0312796257644431,0.1390962965370223,294.64755708443647,294.6498846492641,342.0187687806288,342.770787989644,0.0,342.7707879896441,342.770787971518,294.6498868641243,True,3.826222099014558,0.5477720437524096,-0.5701636179512846,0.6142500216927922,0.0054354001329814,0.1500346819143225,-0.6747466030284645,0.4896245910313207,-0.0139722867997498,0.1577292350337326,-0.6016635773061261,0.2876536108475451,-0.0387596328756393,0.1239650548314564,0.0,261.78261115243805,214.31205625431912,326.1594114233022,310.98744158935017,0.0,308.15770708386884,328.9705460791216,217.65359329329516,5.0,13.0,0.5244488778372923,19.284537997615537,11.540400893855637,16.390356412146303,15.47661936782851,0.0,15.9632200543435,15.666266850574232,13.975161242239594
6,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.7227762481544163,56.66120709734969,total_failure,5,100.0-100.0-100.0-100.0-100.0-0.0-100.0-100.0,-0.7094854032440197,0.7166717756888142,-0.0123405711017333,0.1751343622353736,-0.6896399797806507,0.5927795582308009,-0.0105726498499966,0.1840760225563017,-0.2958911357103924,0.7395886282180762,-0.0005457472736822,0.1332878670054786,270.94623453123194,276.00833998171044,270.94623375508667,327.7871423471833,336.21165573175887,0.0,317.8263968083742,340.45436725745805,True,13.723296600102913,0.4724341992181264,-0.5449168762928731,0.3626461529500587,0.0002341922367832,0.120608907738349,-0.676480991553011,0.335135168902813,-0.0142073630836684,0.1466112263278053,-0.0656982326962471,0.2144497006926888,-0.004321554600041,0.032125398735637,0.0,219.41654933010307,273.8725938708347,217.5104427678334,329.74570739145935,320.0805170587748,0.0,317.7357040209524,332.9486936331906,5.0,13.0,0.405384745363348,10.163533413133225,11.383368722838982,10.114575580552714,14.166514357510875,16.327535973252132,0.0,15.08048829913919,14.359785209074552
7,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.4225684045363321,47.23484019993339,total_failure,6,100.0-100.0-100.0-100.0-100.0-100.0-0.0-100.0,-0.2165472978818755,0.1407833227530253,0.0002374703124725,0.0989960046826078,-0.7011028495878806,0.2796875579951749,-0.0138355739794183,0.1380133469217987,-0.2016285221639102,0.0305932664635862,-0.0131705719301593,0.0365129448045101,322.011534090246,208.2577045979876,259.9446616172536,209.49228316597964,323.24041480307955,304.27188546617657,0.0,305.058931489033,True,8.941560999141075,0.513337119752227,-0.4994255757063289,0.2242311705094035,-0.0004280198532336,0.1230916611615065,-0.6999970153786532,0.4229776845577775,-0.0129136866126929,0.1503105636593373,-0.3248334667458017,0.13969594206898,-0.0208195962065398,0.0684326728728225,0.0,319.3444244954059,208.84994368392512,260.8896839840713,206.4119318341931,320.7167180905573,302.69486009963543,0.0,303.9141339549192,5.0,13.0,0.204597619906211,6.475653089584138,5.028059547083508,6.651631266951429,5.369636496770245,6.70825685393217,6.908375915004347,0.0,6.493951921181263
8,1,circle_xy,False,26,0.02,60,10,True,1299.0,0.6342049308833062,30.13882520061452,total_failure,7,100.0-100.0-100.0-100.0-100.0-100.0-100.0-0.0,-0.6948229680722503,0.3362435009955639,-0.0110967122389113,0.1498761234878027,-0.700617302682666,0.5374137626021853,-0.0158222387494385,0.1841020114041455,-0.3509179861849528,0.542710766863507,-0.0033815055104322,0.1100607040817407,326.7034092415361,324.76338193291537,270.9462339661779,272.51929053360163,270.9462352563391,328.3752783089355,319.3464240253625,0.0,True,4.123118398769293,0.5165314796922484,-0.6395401136831472,0.2677751033209742,-0.0095060288138508,0.1460628379937441,-0.6740474326539158,0.3219782159930752,-0.0145249589974538,0.1512924303120464,-0.2164591246444733,0.6036441864666398,-0.0087199684664776,0.1124364162751266,0.0,311.16437882463003,310.742941643758,209.9107533292506,263.11912623860803,213.1761715602484,311.7361884091046,306.16523316591696,0.0,5.0,13.0,0.2221542454097098,7.392078124425386,6.54304812484412,5.2101925036483365,5.811297139485991,5.868060462595329,6.880889033143612,7.132104846976892,0.0
1,1,lissajous_xy,False,30,0.02,60,10,True,1499.0,0.1997576294503017,40.78139889921295,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.4289720341519931,0.7028319239271812,-0.0017478993466627,0.1304255261437183,-0.2301473472289512,0.1473731668854354,0.0023743394675559,0.1022422126310336,-0.5451588569512651,0.0714189506095429,-0.0209146971952489,0.0951999707488,0.0,342.770787989644,311.31070006704005,294.6498862046419,294.6475583442902,294.6498870148711,316.29408049975285,342.770787989644,True,8.188976999022998,0.1834986800848954,-0.5937625636623527,0.1585994685892311,-0.0040136187888475,0.0732367211600634,-0.2556366298466448,0.1599010758798486,0.0012392702457967,0.1000531107493451,-0.121987391713818,0.0230546812045014,-0.0228501033403552,0.0275101147355078,0.0,0.0,268.1365919259023,291.25980332244507,202.33479567801984,234.9408785377778,202.33479567801984,289.85130600137643,269.6999164456972,3.0,10.0,0.17340928869755,0.0,9.37724482047111,7.859424874799302,12.845684078218426,10.136877372754109,9.610875544284204,10.047326600714252,9.92537655097785
2,1,lissajous_xy,False,30,0.02,60,10,False,,,,total_failure,1,100.0-0.0-100.0-100.0-100.0-100.0-100.0-100.0,,,,,,,,,,,,,,,,,,,,,True,10.578837999375535,0.2221516411355837,-0.5472276737602505,0.1461646370665036,-0.0057187020771697,0.076551927991598,-0.3816640374379765,0.1706356398613841,0.0007854250629007,0.104873700700447,-0.038056199833447,0.1946032972852389,0.0252999958628605,0.0400873100019201,0.0,282.1032329031905,0.0,277.0055361996778,298.66172259708543,202.33479567801984,246.97190326058617,202.33479567801984,297.66024603277083,3.0,10.0,,,,,,,,,
