sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_min_omega_squared,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
26,circle_xy,False,10.0,0.02,60,10,True,499,0.6911416058367786,11.009530600334983,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.43282153777023813,0.593773274711152,0.00611816377756368,0.2500648830820578,-0.9382950133607166,0.4156492968939682,0.014194148378694533,0.28013416190592527,-0.2774938638260306,0.42416545530066757,0.05942070480497712,0.11218788581686823,274.74254919314075,281.24444368462395,274.95041498977173,280.1524371787349,272.90930118765397,279.7251930487088,272.7414174524677,279.94381970660083,True,2.4182871999801137,0.6164733140815796,-0.33564504846646276,0.49273188588728173,0.002364405600102348,0.23622213931096064,-0.6485265928148746,0.38223632076165115,0.020386389318319535,0.2404742343910091,-0.14228672557755065,0.22381084210022084,0.04688521330525229,0.06653093242440253,36641.32794586045,263.99847378227736,266.00413099158476,263.0568854906564,267.06742934643256,263.3170860856453,268.0623554673191,264.44017883112605,267.81226205264244,3.0,6.5,0.2547306438814124,7.443241240945806,8.422508767544661,7.501953396230822,8.19959186649961,7.496192768580208,8.465456189829583,7.524403575411916,8.291952697168515
27,circle_xy,False,10.0,0.02,60,10,True,499,0.6315451716288163,9.80320080005913,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.381801874980656,0.5440078286318205,0.016771066789872714,0.2241366813435694,-0.9225150323999615,0.39713447208498,0.013161648672007328,0.27111604626519753,-0.24685586789891276,0.3850240941440908,0.050602167226336175,0.09971828547779453,271.68411902521734,277.67194851559026,271.92812668831044,276.8213399324699,270.26646877035586,276.59474347680157,270.15871606497035,276.6579985769297,True,2.0394722998607904,0.5667378067598119,-0.31981871122246486,0.4653842280522778,0.012009696792928175,0.21553336756210928,-0.6416252354275755,0.3664365698846105,0.01853290747075632,0.2343640277659158,-0.13583960508106585,0.1924047006240981,0.040427351865641156,0.058641306037370666,37729.59236417827,262.50102421102895,263.7104797996726,261.3783274444902,264.6712189572541,261.7248377523275,265.71194592478554,262.8058710799401,265.67006167782364,3.0,6.8,0.2303006209477473,7.014215527003259,7.74210947467191,6.915676751492998,7.59050516523062,6.974072885961729,7.877932580632029,7.029024771878118,7.695225362404113
28,circle_xy,False,10.0,0.02,60,10,True,499,0.5811274435729609,9.876029000064591,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.33743441450247397,0.4999117251194276,0.025248901154347757,0.2022671486162148,-0.9056965292280693,0.3802734908022714,0.009065550388074706,0.26159995576690565,-0.220960815929931,0.34978661843404574,0.04411477209673538,0.08947116725648957,268.8746391740977,274.3818726139017,269.1187236946598,273.72470805667825,267.80676339698584,273.66090813076494,267.7654850611266,273.5975522637258,True,2.197876100137364,0.5232952177148293,-0.31152854040463684,0.4397583523089971,0.019263475698199584,0.19821117258399895,-0.6302946543368816,0.35209033000873263,0.014100904480945569,0.22736667330234328,-0.12738014270668976,0.16690395132458877,0.03544534261860546,0.05147873725980592,38610.02531465073,260.68550657004636,261.4202787669125,259.4114980707536,262.1860211208796,259.95485491626926,263.26798307053866,260.8346709549771,263.4188797786377,3.0,7.0,0.20885930208652645,6.539876590826158,7.087027972534235,6.331012402821496,7.003884138061755,6.472943167847645,7.305985548338259,6.52731855794807,7.10880668247226
29,circle_xy,False,10.0,0.02,60,10,True,499,0.5375888260178372,11.775663199921837,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.46051046712231475,0.29869183509787056,-0.030948457603317266,0.184999533405148,-0.8884350636092826,0.36477644168342976,0.003117682582546731,0.2510585683903464,-0.31846055654769667,0.19795813798216408,-0.03920110047789402,0.08072909251000732,270.65705173128174,265.97065909458286,271.25425168147126,266.6782419255126,271.0669696043516,265.7006277745271,270.8831976814029,265.48391420666536,True,1.957999099890003,0.5187172290793178,-0.38704739673763683,0.36827956044129145,-0.03273093281940578,0.1867715931869022,-0.6416122002753658,0.35368921190542135,0.008200617144055162,0.23197078789678216,-0.2898823364727048,0.08280959746679817,-0.047967450144679215,0.07362431517538956,35139.788997179014,262.2928926406619,256.49754548407077,260.23522213932995,255.53678632351324,262.7736132580636,257.95851973610996,261.08449923885297,258.9338420305931,3.0,7.2,0.15057676901588193,5.274605935630472,4.940029783853418,4.912319993455773,4.801298179652584,5.36382115031334,5.236917428970651,5.573994667901546,5.02464057808543
30,circle_xy,False,10.0,0.02,60,10,True,499,0.49960030721662524,12.759345999947982,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4254403083741285,0.26477331615386973,-0.03389467042263243,0.171828579930187,-0.3506136170611365,0.8710673996684433,0.003578256999401253,0.23982167278176497,-0.1776836595931956,0.29036469910322543,0.03518625347357985,0.07312757761820786,263.29771622618824,268.3082350151903,263.3786059593451,268.1461533817899,263.8925678044986,268.55593009659094,264.1238158416452,268.1664537683682,True,2.178548400173895,0.5325583361287032,-0.39986648970737076,0.34839983379825046,-0.037922913136656106,0.17367347330323704,-0.37970309538365893,0.6552101459759445,0.0002420537080716425,0.22140851598635425,-0.10580731006853174,0.29640336039059617,0.05102393736457132,0.074724679639907,38374.487483490375,256.17728100608775,261.8171900215891,257.137620248797,261.9108650542273,257.5648911574099,260.9942991018797,254.82452900702015,260.6239147754445,3.0,7.5,0.18705391246182015,3.8993728165331323,4.149629313877069,4.172885186047263,3.9073524773782746,3.969635387584377,3.473301475649071,3.7235747111586788,3.554543797447296
31,circle_xy,False,10.0,0.02,60,10,True,499,0.46615447200985133,14.77332359974389,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.23527274608058968,0.3941342629602188,0.03445595750059758,0.16162559866241283,-0.33761912497398666,0.8533046399058596,0.010197285821892233,0.228516559326742,-0.2652530588773724,0.15979952254782503,-0.03168758470975848,0.06651773100386912,265.78355675845194,261.3606406163293,265.8924250054197,261.33544592105994,265.6012717110919,261.5122831954799,265.8665187463091,261.9382952613512,True,2.189197099680314,0.4669883893567841,-0.2993976405402818,0.35597547981765393,0.03397652976750859,0.16727334029438864,-0.35822032995195996,0.6382103236812119,0.005795934516390499,0.21182312548668808,-0.17858736203289424,0.11027836645411147,-0.03265440294594418,0.04709005638228487,36457.536195205525,257.3298417143389,254.45434416737336,259.2619211245986,255.297263942895,257.937940614704,255.07383991327094,255.50715857292576,254.5680752851432,3.0,7.8,0.13721480039517955,5.43922823328227,5.358771304737819,5.696064055092586,5.351267780033178,5.454801149821545,4.843279559283556,5.392135783709766,4.778938019821999
32,circle_xy,False,10.0,0.02,60,10,True,499,0.43648578991450954,18.349520199844847,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3661154681330861,0.20980884070481212,-0.03313113290705343,0.15321731086356347,-0.8350696698312532,0.325704713559478,-0.01620328082809454,0.217704532680423,-0.242659130094637,0.1439708411641068,-0.028507341742189315,0.06073250353763456,263.29852349914194,259.4680240378139,263.453389086656,259.82117790952697,263.4004247995581,259.39782141066996,263.61936199283844,259.41991475937544,True,2.9693038999976125,0.42613317746227636,-0.3276750276609455,0.26353363899252985,-0.03623596868678485,0.15626563852910139,-0.6180237184592104,0.3214602170155804,-0.01251471253927333,0.20300558830355192,-0.2403993426409812,0.06446064800376966,-0.03556770336830103,0.059000619101369736,37800.03265339637,258.3701661540113,253.37947608413756,256.29500482428244,253.35395759238924,258.76993928219434,254.7504049936178,257.56799757620905,255.28373117258283,3.0,8.0,0.11445202414305435,4.133833263439399,3.955123201448668,3.817457508208646,3.853442441166985,4.291344581516071,4.32881145103059,4.405590682173472,4.079510224055848
33,circle_xy,False,10.0,0.02,60,10,True,499,0.40999408533121706,13.544972200354096,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.340975588189178,0.1882136968980678,-0.030421860584922442,0.1457081958911947,-0.31479377948189935,0.8161405047388292,0.021296296723624104,0.20774603682614368,-0.1298953218972184,0.22212599008192196,0.025564640773267908,0.055598742526416424,257.44320856714336,261.4283958422632,257.6477255198233,261.2350428058393,257.65496359418614,261.2377817611342,257.7847895581164,261.05441735321233,True,2.0554350998136215,0.4357866605596667,-0.34273279940748297,0.24904632463060922,-0.03291006868895145,0.14806626233396158,-0.344639981337319,0.635158170975416,0.017620915035694244,0.19538959080095,-0.08568057484432648,0.2340875702394961,0.03812927944341801,0.05861642630382466,39731.58523607289,251.98191119339074,257.2217471115059,253.503493402679,257.28974487000147,253.23447378625474,256.1174779415788,251.20867729878574,255.8055632660917,3.0,8.2,0.151252761669865,3.2881598407781643,3.5016053364113287,3.5767773089215593,3.31061094211676,3.3369746348283056,2.9347934048386226,2.9899323075101347,3.0199409808280095
34,circle_xy,False,10.0,0.02,60,10,True,499,0.38618167926900293,15.706061600038083,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.31832889277109855,0.17051074854642662,-0.026771319763832346,0.1385433464402866,-0.3047745397880602,0.7961413146132483,0.02534389432449698,0.19878263652643863,-0.11725853350053725,0.20330340211848166,0.022838178733178935,0.05096496924650929,255.67931294031428,259.383007858629,255.92590242910376,259.19738374163506,255.8325111681263,259.0970577496523,255.90737801969016,258.9507266163401,True,2.083406300225761,0.41056890204996843,-0.32610111655368235,0.2223059520251615,-0.02861081012066846,0.14185977241729203,-0.33647087537470904,0.6276645106761289,0.023042863729523935,0.18684679636310614,-0.08031295096543933,0.21706144005554884,0.034100942381846334,0.05456798095785698,40174.69848044758,250.69903856453777,255.7425861633304,252.2030466252326,255.78665849953447,252.00829655690276,254.6041935658903,250.12400075800693,254.25273574065042,3.0,8.5,0.1415390427037891,3.196283976252608,3.395032056077304,3.450899879943075,3.2088828160176956,3.20466574600492,2.8537231558410387,2.884976257463855,2.9428912855908593
35,circle_xy,False,10.0,0.02,60,10,True,499,0.36479057656333114,17.219814900134224,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1565680067902813,0.2979310675085368,0.022549401839263336,0.13146479151476748,-0.2956474114883076,0.7765249106322312,0.028342475896184063,0.19092394234097518,-0.18642088217414862,0.10615957394137022,-0.020363391623966113,0.04682195856455526,257.1031694400452,254.14498956163376,257.53996612752564,254.22817372906468,257.1223247011631,254.0027523508838,257.04637835345386,254.18232177071548,True,2.633365599613171,0.3730798707980006,-0.22490988373066345,0.27791269627356535,0.022853210178835424,0.136973368278876,-0.32151150444797744,0.5936794679754912,0.025547901542272756,0.17728719810720014,-0.1189857338241286,0.08640502094426095,-0.02544227387049016,0.03303517715133208,39220.874089491146,250.99300243552364,249.3298535568937,252.99927620307895,249.82359012373158,252.21388490087762,249.4006934242636,249.32221600174998,248.99054345691673,3.0,8.8,0.10452168906105412,4.239655553363148,4.118850304398587,4.47729031809802,4.109149961855423,4.168857075625796,3.6253989783316776,4.086448756813449,3.7167916728785944
36,circle_xy,False,10.0,0.02,60,10,True,499,0.3455140550826449,15.979336699761916,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2795029249686531,0.14922547468521344,-0.01804788698593678,0.12438498905572311,-0.7576748960237291,0.28720399143633285,-0.03034385001377228,0.1840972196326902,-0.17131009022587385,0.09643540353568353,-0.018151327289885732,0.04311336284517461,255.3012575612271,252.38225924711185,255.17065969000313,252.5235278403688,255.2725465687623,252.58544238999247,255.7488275346899,252.6762320299205,True,2.294102800282417,0.339295378530471,-0.2648583296596883,0.1654347951639122,-0.018579598826434857,0.12639549843778874,-0.5734694089042943,0.2797400070974163,-0.029782292259392003,0.16929222621818407,-0.18864131583549137,0.04306471706551197,-0.0204355904972229,0.049376485103305286,40949.48258023581,251.91047787222664,247.67044379167044,249.84376603515372,248.4825691464758,252.71620989509339,249.09463239035944,251.63884271486768,249.56031127255523,3.0,9.0,0.08604759687188783,2.856894039447969,2.797961294996827,2.649342168654679,2.624956129790733,2.9667461271654174,3.1466592404179097,3.3055491678893314,2.996637414666145
37,circle_xy,False,10.0,0.02,60,10,True,499,0.32807071259853937,17.314703999989433,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.14401403958679068,0.2630238728014716,0.013492416285950014,0.1173235637345504,-0.739581207985065,0.2792427562001601,-0.031434926595240685,0.1781449676115042,-0.08788252722194807,0.15774789157442293,0.016197886730930207,0.03977838243835101,250.99100694452304,253.47067119487647,250.92224827699908,253.39450220756922,250.94120844690585,253.95524408359256,251.2996192475274,253.80837965796067,True,2.94908869988285,0.3101546586589549,-0.18387095914260335,0.27040901791761884,0.01072563049869406,0.1176813133618411,-0.5319094332414527,0.2630503268277644,-0.02639927918326606,0.16273711346778408,-0.07233185139264257,0.06379008123079917,0.009745059706956834,0.02594729001004131,42492.73624805361,245.96450257397888,246.00229915392205,244.49782269774127,245.4578169419852,245.8650622142442,246.36915015892,246.18968331415394,247.51344971678583,3.0,9.2,0.12021140087712363,3.785753589602842,4.037763566012056,3.738843583257802,4.027682153428536,3.792959307808035,4.216369790792804,4.063465184358642,4.190917164739519
38,circle_xy,False,10.0,0.02,60,10,True,499,0.3122235152380752,17.23338220026926,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13900520550590983,0.24804758767182755,0.009053656185797718,0.11035923835415931,-0.2717258626469613,0.7222234335526678,0.03172379883545737,0.17288976692017777,-0.14555192290023153,0.0803289596710672,-0.014491521360148796,0.03677029621773176,251.95190505012803,249.72728498773728,252.48526518829595,249.82124938198467,251.98508889916454,249.4150186818242,251.76980506790238,249.5032392026358,True,2.6310053997440264,0.32464102763711583,-0.1772025898948876,0.23587791473823216,0.008496750635291782,0.11493333608735515,-0.300794052318456,0.5629753672448476,0.0298843362041673,0.16243566772875745,-0.09732943400754748,0.06996127094761168,-0.02053324148103912,0.02835072121637423,41084.541123486124,247.26777518081119,246.07672170764823,249.09883736061514,246.4822885975866,248.58997167111883,245.8803613136703,245.68103223371392,245.69294698468394,3.0,9.5,0.09095226263850467,3.554139468191156,3.4288377822200955,3.7819266103464297,3.448864539613271,3.524039751858789,3.000499783861889,3.387289981442403,3.1166609407804478
39,circle_xy,False,10.0,0.02,60,10,True,499,0.2977730842900184,13.574234400555724,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2343539500140204,0.1341638038679284,-0.0048562207796086195,0.10359467674483491,-0.2646192897120035,0.7055741117330279,0.0313280268493006,0.1681614103790199,-0.07363155818971584,0.13456178083944215,0.013013657586351951,0.03405049130817069,248.20271954288646,250.86056768775947,248.6210372130527,250.7436685182882,248.22217350408357,250.2948043560787,248.07496818992175,250.24150007692143,True,2.5551580002356786,0.3142225402179848,-0.25471723625910037,0.15179191034106274,-0.006436268126282737,0.10774876668025839,-0.29716360486289556,0.5733553909224031,0.030184136493484184,0.1608285990234453,-0.056463226354093135,0.15112765096951497,0.019070678330420806,0.042580435175126524,41706.10090597288,244.95476518936806,249.29771236611353,246.06259852068897,248.72255721061518,246.61836405072575,247.4472702367892,244.52178995030206,247.39237888436793,3.0,9.8,0.10302434563500495,2.3834944667042723,2.759477938587307,2.8159471623720145,2.569439630037478,2.4609977866437367,2.245533755275525,2.1892200939211053,2.32364779425538
40,circle_xy,False,10.0,0.02,60,10,True,499,0.2845506114020512,14.185473600082332,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2217968475638698,0.12955267709714802,-0.0009861867586985333,0.09713314686402018,-0.2578920078439522,0.6895984725588273,0.030366404511825564,0.16381290903166384,-0.06767109470356401,0.12463552923997859,0.011740732912025922,0.03158526222877995,246.944814521788,249.448768605261,247.38896278669915,249.34657682726512,246.95582522127637,248.85255359336116,246.7742298807083,248.80640509146832,True,1.9874988999799825,0.2996920498367673,-0.242951566294398,0.14172470565116294,-0.0017713935145538713,0.1003817391359429,-0.2903254201609221,0.562678714033032,0.029294632895050476,0.1573893140412633,-0.05293960174829354,0.1409530342080183,0.016628699803312386,0.04167019273451119,41856.0132712858,244.0064072984815,248.24114447366057,244.94716906436142,247.6406601351624,245.74142188035663,246.26453235524673,243.55816449070136,246.26322392351906,3.0,10.0,0.09865047466256284,2.255225337610805,2.653142868591475,2.690241321202545,2.4626353762082425,2.3457045969629418,2.1317155368542724,2.0782041654805146,2.213521825770422
41,circle_xy,False,10.25,0.02,60,10,True,512,0.26983576847259855,16.129716200288385,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2102502090842756,0.12497467552334621,-0.0009043680461233547,0.09235168563265898,-0.6742664296870969,0.2515148285934831,-0.028630725962103688,0.1577073463260875,-0.11565182756189639,0.06234750019184375,-0.010587514966116783,0.0289737611358164,247.71579955642952,245.56349464960206,247.41631091064934,245.60969873583713,247.6952663370167,246.01550742366928,248.27789328052154,246.09108707291463,True,2.6022756996098906,0.2673452742222327,-0.20753508306202978,0.12583992941037825,0.00033874330201028567,0.09145034452757864,-0.5219745492074936,0.24306382967521786,-0.02857529251000898,0.1447791576857356,-0.14283889655306553,0.025131430054369623,-0.012827038943679352,0.03863845855139375,42652.15979755932,244.67639761735342,241.4620572438731,242.95624361759448,241.9595273123933,245.71675013399414,242.48363057695462,244.71211598053424,243.07502512370723,3.0,10.2,0.06569695840258732,2.2145461642206166,2.1344018433452154,2.1038953848150777,2.003119474675529,2.312364206841411,2.4549025337295753,2.640224307572409,2.320597486884063
42,circle_xy,False,10.5,0.02,60,10,True,524,0.2566192387464652,18.172476599924266,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12034281024199041,0.1996057820678135,0.0005849436854591043,0.08783517303836771,-0.6595466884958514,0.24546147528423626,-0.027078698188519087,0.15208791365148164,-0.05757719475820787,0.10750303557691637,0.009571049107390199,0.026654824205617086,244.63178081333453,246.22266388488674,244.39021242327394,246.18516611401935,244.629061097293,246.8649936711114,245.11750566376656,246.79037313180567,True,2.303227600030368,0.2463172423071679,-0.1424730824358265,0.21452715683766527,0.00156107101260145,0.09315344364524361,-0.4833991788195508,0.22430982758438406,-0.024544642721957853,0.13850486809709656,-0.0548366356272502,0.04378732039145871,0.005080418307187808,0.01821377674525028,43320.11154135503,240.94035680915147,241.17127428554116,239.198037684888,240.5536072178793,241.07356364025665,241.27735275182408,240.90907650816933,242.11484205943302,3.0,10.5,0.095414933312079,3.017781988221361,3.0160213255399237,2.7834389812156477,3.055899815439731,2.9741087320140784,3.2483475868773106,3.1192923189591926,3.2120128757504154
43,circle_xy,False,10.75,0.02,60,10,True,537,0.24436459522447895,18.495823199715232,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.11567272964478709,0.18976971467140794,0.0005308293416662517,0.08374016828568769,-0.23988766076485032,0.6454090525474007,0.0256130934854308,0.14663869991655115,-0.10009680066013178,0.053289080294126136,-0.008666820657044914,0.02454362254558374,245.25837686763478,243.86395231481782,245.85870594246202,243.92247474397064,245.27035075683574,243.33674694943943,244.9285492541827,243.37207259202762,True,2.6321534001035616,0.260955361180805,-0.15820060611219855,0.18306644837748215,0.0002208852088237242,0.08845759315619461,-0.2757487099444467,0.5178641050833823,0.02473688466124059,0.14321092411961092,-0.07593498167526573,0.04967443713685941,-0.015713755600959143,0.02702032226889975,42284.50555077195,242.67246414085008,241.8723954750654,243.5597343728425,242.18049986380214,243.66521036379453,241.32003594928983,240.94640108342725,241.1700297369627,3.0,10.8,0.07798219118404578,2.5580350852102507,2.479509805203172,2.8066402139428805,2.5180819302296156,2.5907926811310826,2.1102633321953435,2.4620080828845556,2.1833488828747316
44,circle_xy,False,11.0,0.02,60,10,True,549,0.23329497215078168,19.340396799816517,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18066019791172971,0.11099615473971834,-0.00028043888105344194,0.07987012728585031,-0.6318241929406823,0.23460050757674003,-0.024296127883104375,0.14161520394931112,-0.09335119888540847,0.049423134641802986,-0.007866826069101798,0.022660871843790658,244.15060998878465,242.31257469915,243.7911138509292,242.34641886093289,244.14280448817263,242.87164718004348,244.7489670805441,242.92210276645682,True,2.5028581999067683,0.2308345717583492,-0.18079219216311154,0.1103416985064078,0.0008727996680886625,0.07938567653781556,-0.49352289600905025,0.2243771333273762,-0.024335407864390018,0.13039955854211027,-0.12369815325075229,0.020677834096323403,-0.010212470353442398,0.033446908620203004,43223.65891497512,241.1539022008948,238.37211570870716,239.62342918108493,238.7602435232708,242.17792827299593,239.41126047925087,241.31836147038968,239.99010757057758,3.0,11.0,0.058449191263853534,1.8937569109582577,1.7844148482363986,1.7910127253939685,1.6830704720378837,1.9928201489920339,2.097530772828662,2.240581332571752,1.9549990328072182
45,circle_xy,False,11.25,0.02,60,10,True,562,0.22297522821669755,14.33702839986654,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.10636798242901795,0.17220581472945784,0.00026401534518505885,0.07635578035989511,-0.22955185920713048,0.618764317505858,0.023048154546379717,0.1367371922080647,-0.08719534708703025,0.045927964255682276,-0.007151925935100433,0.020939599686821415,243.08925455071198,241.93030719599258,243.69970352066176,241.97308844911433,243.09261983290372,241.34274926598545,242.71785401577205,241.37579344030493,True,2.2016585003293585,0.23859093086573113,-0.14410494907279117,0.16576084133394914,7.148486316026113e-05,0.08076592468334183,-0.2663692715680359,0.5015719926049936,0.022535757053872816,0.13470574065083998,-0.06837888266645487,0.04370681479323286,-0.013258101656816049,0.025791451334891465,42495.84853095864,240.97657825405034,240.23049841660978,241.60053835845954,240.44900247523182,241.84167354903246,239.6379359847511,239.11454030926527,239.45009729398674,3.0,11.2,0.07383568682251264,2.308217080404741,2.215994758671173,2.512915574119327,2.2476064164486016,2.3382226514292435,1.8479263055237598,2.1850915647920193,1.9084456692912781
46,circle_xy,False,11.5,0.02,60,10,True,574,0.2136076246153499,14.653504500049166,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1644107606361584,0.1018502789020119,-7.054530281534277e-05,0.07301484350543755,-0.6062028423417937,0.22472536505736998,-0.021922756969557103,0.13223318149965135,-0.08156679389907692,0.04275968056510773,-0.006517273631280944,0.01939823019519594,242.0921622532322,240.42376223120266,241.70422452769608,240.4565144801454,242.09334476100517,241.03673512032825,242.7067816332264,241.07226988028168,True,2.672053899645107,0.21107915262434757,-0.16659284093955942,0.10295987073733069,0.0010074851642850678,0.07293217321254962,-0.4759261225537075,0.2138839321072656,-0.021999436141582663,0.12202863293020387,-0.11277229817156789,0.021349265416610634,-0.00884080842705659,0.030668667868569914,43580.31140920054,239.13978237838134,236.5517853230182,237.60556453232033,236.90879302473297,240.06938291826793,237.4908667195296,239.2933966057941,238.03373468325532,3.0,11.5,0.054986644366535324,1.724254363477283,1.6145239208957818,1.6484439892280502,1.527391548436442,1.8361737963671534,1.913532245030053,2.0430116495517883,1.7662813206484533
47,circle_xy,False,11.75,0.02,60,10,True,587,0.20483251098902966,18.116810399806127,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.09746485880090687,0.15718804305340867,7.628891544603865e-05,0.06996490687218763,-0.5941144418388222,0.2201061037182374,-0.020851307147251273,0.1278535564240655,-0.03988046213718592,0.07641067391902247,0.005947734521522002,0.017983408165394753,239.83223871293083,240.8614302051312,239.48339794383756,240.82875178172458,239.82555527455307,241.57330218818558,240.38893458952438,241.54461511349686,True,2.216417400020873,0.1987677830568099,-0.11911505644824949,0.17631188249229643,0.00030105779979962624,0.07345296492192462,-0.44257571346847474,0.19230068935023786,-0.019400350611808805,0.1169325315937749,-0.04195678568935727,0.034859562130467966,0.005690933735662839,0.013163495459901595,43942.57568996772,237.1755639387912,237.4360828712681,235.53906826419126,236.41363265118218,237.1298474578944,237.66002252430084,237.4309503464441,238.6450273891509,3.0,11.8,0.08334084532685204,2.2886320418388193,2.125410449124896,1.9697896859022301,2.2138088581188677,2.289411588117165,2.3461395870095383,2.286011579495643,2.291801036848976
48,circle_xy,False,12.0,0.02,60,10,True,599,0.19682996008272166,17.00028949981788,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.09320702489429598,0.1504383454453531,-7.970681652436529e-05,0.06704705577517756,-0.21568048905235943,0.5824751940677303,0.019880276073542782,0.1238032987391274,-0.07167938473860216,0.03725763738784836,-0.005440448494352637,0.016711601771147114,240.25876701260313,239.381139130743,240.87503751169479,239.40359553600115,240.2485808061904,238.72549581354397,239.8394957236344,238.75866820673048,True,3.107423600013135,0.20866042821037695,-0.1341151715741705,0.14359585734907823,-0.00022073779205660375,0.07047900920283269,-0.2520179478218615,0.4785631760970974,0.019567461787826767,0.12274756991467096,-0.058630303209044075,0.036398087393662404,-0.010358649354548038,0.021971815059666482,42926.150325571536,238.73548774277722,238.10048293161717,239.13984083812073,238.3584654265361,239.46013494019218,237.5367108284322,236.7248930649532,237.26707837986518,3.0,12.0,0.06341476323336342,1.9704952417644155,1.8774631714957761,2.1023224567616956,1.889645516675772,2.000259248841764,1.5209076148027376,1.772661235067254,1.592023818549508
49,circle_xy,False,12.25,0.02,60,10,True,612,0.18929958627396232,18.322365399857517,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.14412065836342794,0.08910237023368045,6.33253681379841e-05,0.06437179212060398,-0.21143594486676903,0.5712626063660868,0.0189511648379296,0.11985883162658166,-0.03486315823762597,0.06732933269051344,0.004983240134448504,0.015539734601314775,238.22913524658122,239.83219153972138,238.8113398647309,239.81559281552026,238.24373298235824,239.1051070922805,237.8628133003614,239.07156138543542,True,2.5374503001803532,0.19424495282069373,-0.1684093738203565,0.08631866634938339,-0.0005661853529584982,0.0663811488526737,-0.2430937785235993,0.48043502682224715,0.018311157569647796,0.117474187861431,-0.03019014603018196,0.08513570599201874,0.00920663572803528,0.02789709431921036,43107.86848086328,237.32405331226664,239.98735549575298,237.5313909900382,239.52422636674436,238.4849082637657,238.35950937868773,236.07369220241873,238.08147367155604,3.0,12.2,0.07550265544727192,1.4637854825253294,1.6154556071275699,1.7369462679798706,1.516240634413491,1.6320194031204946,1.1975425272802884,1.2822987341578196,1.2899121632173167
